condition,RT
incongruent,0.6083817751505765
congruent,0.055260051981486646
neutral,0.7135939174653202
incongruent,0.5498090884031203
incongruent,0.45838920222487617
neutral,0.8677935302959362
neutral,1.0614913021801446
incongruent,0.7634304328448445
neutral,0.8387539411913612
congruent,0.852245283281998
incongruent,0.6968507587620205
incongruent,0.8756601189733273
neutral,0.5467268962950218
congruent,0.8391742533759193
congruent,0.9422478032423264
neutral,0.7250462962323407
neutral,0.8227010517420457
congruent,0.4241356156699361
incongruent,0.9051574922516389
incongruent,0.957552822619729
neutral,0.9476825059943133
congruent,0.5267485024152883
incongruent,0.6261673324697342
congruent,0.6362354645694211
neutral,0.6454098789719308
congruent,0.9874561730561863
neutral,0.7432152038405831
congruent,0.7572985387679785
neutral,0.7334673674273766
incongruent,1.0822911427859663
neutral,0.7443366479733032
neutral,1.007368491120208
incongruent,0.8159482198310548
incongruent,0.5067752407762706
incongruent,0.710969364452408
neutral,0.8665114043182905
incongruent,0.7643007389407726
congruent,0.5066172831183157
incongruent,0.6940602219109014
incongruent,0.7189205563057685
incongruent,0.6237109021086776
congruent,0.31550916956204567
congruent,0.44181474485419236
congruent,0.8633170301193875
incongruent,0.7235826024082362
neutral,0.7771555048970786
incongruent,0.9839497940848851
incongruent,0.7970039600233109
congruent,0.7323093873259818
incongruent,0.869964111043249
neutral,0.8336624066361363
incongruent,0.9743510306389593
incongruent,1.2189342665193605
neutral,0.8114891620460188
congruent,0.47798976640812485
neutral,0.8958656002529535
congruent,0.6747690596094069
congruent,0.6972820162664064
congruent,0.5235988072344913
incongruent,0.4927946014477031
neutral,0.7205539700115516
neutral,0.5778408901167844
neutral,0.7581545928836446
incongruent,0.7998063139092889
congruent,0.6791541849533914
incongruent,0.766803800081285
neutral,0.7740500535361325
neutral,1.06271399650213
incongruent,0.7028946250767272
neutral,0.88879717289985
congruent,0.871155019808403
congruent,0.537079298011888
incongruent,0.5871711860185597
congruent,0.9835539409515661
congruent,0.7086606109865731
congruent,0.7949555834791593
neutral,0.5966086673412717
incongruent,0.6039136972970517
neutral,0.9651014862554431
neutral,0.8753658478169954
neutral,0.8014299958772567
congruent,0.6100534249204572
incongruent,0.8844235059241499
incongruent,0.6765437367030598
neutral,0.6022085223415482
neutral,0.7849469310613444
congruent,0.34358186729337065
congruent,1.0233519190717688
incongruent,0.4990043475138084
neutral,0.9056126038671655
neutral,1.0396688560744438
incongruent,0.6630913814478796
congruent,0.5145252499830606
congruent,0.7753582490727694
neutral,0.7020128735244675
incongruent,1.0646300731702436
incongruent,0.5392817776468194
neutral,0.5674742728251346
incongruent,0.4764588652859274
neutral,0.8716666905111078
congruent,0.6620519469751779
neutral,0.3213008578043517
neutral,0.6858687090305227
congruent,0.5001646979771256
incongruent,1.0091286153261732
incongruent,0.4762771677782718
congruent,0.7683154778171799
congruent,0.4985271877210684
congruent,0.6707450111154459
congruent,0.9628858241129423
incongruent,0.6589956029596405
neutral,0.8629705316405878
congruent,0.7613576118750125
neutral,0.793744212228726
incongruent,1.0894290003884648
neutral,0.7906168497513666
incongruent,0.4860370645716454
incongruent,1.1264141865755666
neutral,0.872565284690194
congruent,0.7786615318020634
incongruent,0.6674581700606671
incongruent,0.8919362970071645
neutral,0.6521468856949499
incongruent,0.9278301145611262
incongruent,0.608015580673022
neutral,0.884495389488899
incongruent,0.8308031229209565
incongruent,0.5804043081481846
incongruent,0.6696919353559448
congruent,0.7002912596439261
congruent,0.5881852809249295
incongruent,0.8814642602691064
neutral,0.7788635669558093
neutral,0.9051916698904503
incongruent,0.9105265517961081
congruent,0.9541710131486556
congruent,0.5735950839591871
incongruent,0.6758101424834602
neutral,1.1150146025827514
congruent,0.5981070960423019
neutral,0.6374345115393347
congruent,0.7540845858098213
congruent,0.9403233586220032
congruent,0.7874838514658532
neutral,0.7531616004316033
incongruent,0.9610544895951226
congruent,0.9898302039554188
congruent,0.5940004450761993
incongruent,1.0420287534643449
congruent,0.8472166895852842
incongruent,0.5791506683835785
neutral,0.5846912833162391
neutral,0.636535387947144
congruent,1.0963100517886948
congruent,1.0151842923395673
incongruent,0.4844547977779861
congruent,0.6536648263731935
congruent,0.38688864952470103
neutral,0.8898202453355899
congruent,1.0186587254273056
incongruent,0.6708557745356806
incongruent,0.6629410513594057
congruent,0.8479214909081116
incongruent,0.8057229850208305
congruent,0.7564644440986104
neutral,0.8462608848283961
incongruent,1.0557595305387617
congruent,0.7728625506236593
congruent,0.39994328382219335
incongruent,0.7970552465616932
neutral,0.491857156438775
incongruent,0.8742330111728847
congruent,0.9133737636265575
congruent,0.09142122883014203
neutral,1.1391386578049394
incongruent,0.6137033248831556
congruent,0.39374937330351584
neutral,0.7117944314658542
congruent,0.6034793136515804
incongruent,0.9717806839161477
congruent,0.7534707655270184
neutral,0.5410847202208929
neutral,0.6310501600784201
neutral,1.3145751220337722
neutral,0.6684647689012786
incongruent,0.27507791895775463
neutral,0.5082309563033403
incongruent,0.6401368662369702
congruent,0.46184915243550034
congruent,0.6822178965976748
incongruent,1.1305897069820718
incongruent,0.5630431269312395
neutral,0.9713015320545129
neutral,0.10012013028808563
neutral,0.9435123524677387
congruent,1.0786252279192805
neutral,0.7215725549526024
incongruent,0.5605540636669175
neutral,0.3853693759565017
incongruent,1.0093339602428284
congruent,0.8750864777705194
congruent,0.8007354103893326
neutral,0.8169844125883594
congruent,1.01135611450769
incongruent,0.8736873659378708
congruent,0.7297300422913994
incongruent,0.4600397025759254
incongruent,0.3110434764081813
incongruent,0.5428245588582894
congruent,0.4638189964570463
congruent,0.566710197044559
incongruent,0.7568205656039511
incongruent,0.5426711538696519
neutral,0.6026553911391944
incongruent,0.49207710714433905
neutral,0.7641037625270665
incongruent,1.179683302667011
congruent,0.7865278246751635
incongruent,0.5380754394179059
neutral,0.7218263146002054
neutral,0.6950017401102526
congruent,0.6517453715966912
neutral,0.42867511353411525
neutral,1.005408336989968
incongruent,0.8184236873485666
congruent,0.7288607046409927
neutral,1.1999075416291518
incongruent,0.5528030620465728
congruent,0.3465948302050155
incongruent,0.8810560656105371
congruent,0.4869755000610256
congruent,0.8544948292603123
neutral,0.9401285690367157
neutral,0.644322210837404
incongruent,0.5930559845539066
congruent,0.5342257639182912
incongruent,0.9362494317105072
incongruent,0.5700557284522125
congruent,0.4480512100011601
incongruent,0.8175197633152536
neutral,0.6759371695379309
incongruent,0.8090582805841053
neutral,0.7199778570063856
incongruent,1.0267692530325023
neutral,1.2991616646965514
incongruent,0.41867422547255584
congruent,0.7837036190674674
incongruent,1.0328430581418637
congruent,0.7795638320331855
incongruent,0.8529615550155304
congruent,0.8128837952058293
congruent,0.7326386450288022
incongruent,1.0643718125222001
incongruent,0.5962502271124496
neutral,0.6120402860270945
incongruent,0.5547795001811148
congruent,0.8161191625107
incongruent,0.8121581264495835
incongruent,0.5239349387575931
congruent,0.4392400530644406
neutral,0.8132396516553374
incongruent,0.24675714839523716
incongruent,0.2933884831781715
incongruent,0.861371933203543
congruent,0.8894391215666541
congruent,0.4793800574361183
congruent,0.6204479499458181
congruent,0.7638199569097878
congruent,0.5084918167329677
incongruent,0.716990666645415
congruent,0.44868368342406106
neutral,0.8065154252776655
incongruent,0.7812983080869044
incongruent,0.8043237912849517
congruent,0.9226916804289209
congruent,1.0081651106113108
incongruent,1.1577632375766138
neutral,0.8210271374225346
congruent,0.9181223259181239
neutral,1.0472763500182538
congruent,0.7886936237348724
incongruent,0.6071524424243162
congruent,0.6633570586038859
neutral,0.5588688828258264
incongruent,0.6913072137069689
congruent,0.24765635938148367
neutral,0.7004381002248955
neutral,0.7122716964363349
neutral,0.44912437559330526
neutral,0.3817112582240903
neutral,0.46769296975667485
congruent,0.6777341086858901
neutral,0.630400653760804
neutral,0.9427607485836771
congruent,0.6511853633801693
neutral,0.6403208936019699
neutral,0.8145635157718264
incongruent,0.755552499758754
neutral,0.919463357667215
neutral,1.097959590448545
congruent,0.604583543326046
neutral,0.7224113106886574
incongruent,0.4502285438680897
incongruent,0.9134909650125125
neutral,0.9290022696927722
neutral,0.3483069431140526
congruent,0.5161690182696947
incongruent,0.8489805792437461
neutral,0.46617878447197825
neutral,0.5384142697660885
neutral,0.8817849249125296
congruent,0.6591596310188964
incongruent,0.7330089073319774
congruent,0.9294511790969665
congruent,1.161478418415038
congruent,0.5209245578720477
neutral,0.9297966838027119
congruent,0.7614398240217097
neutral,0.8078645822111161
incongruent,0.5771288022327336
congruent,0.5904033147390141
congruent,0.6628041912758631
congruent,0.9368537027630308
congruent,0.6509711979226216
congruent,0.7317059175049035
incongruent,0.9879934143907068
congruent,0.8410942024497663
neutral,1.1179669102525454
neutral,0.20803106115352557
congruent,1.0722997737125195
incongruent,0.7663354630225954
congruent,0.690045167298669
incongruent,0.5259852037288488
neutral,0.6146478565744589
neutral,0.41285082424846736
incongruent,0.4816531420044606
congruent,0.7714660340991483
neutral,0.554892716553642
neutral,0.7718079504204407
neutral,0.4355812658532412
incongruent,0.7418409536924694
incongruent,0.4950745977639159
congruent,0.9427575375900448
incongruent,0.7627467841942874
neutral,0.9465135561169702
congruent,0.7914141762578535
neutral,0.9818065598250002
incongruent,0.7987760609350132
congruent,0.5908178667829792
incongruent,0.5231692478745694
incongruent,0.42210594036563065
congruent,1.0600779677745453
congruent,0.7202187086031427
neutral,0.6284706069199884
incongruent,0.767294543336281
incongruent,1.0263872421173996
neutral,1.168198086972602
neutral,0.6147878591228452
neutral,0.5174498336020379
incongruent,0.8205883323532368
congruent,0.8417362183080136
neutral,0.7826090944780298
incongruent,1.0147131056169774
incongruent,0.5165564799836252
neutral,0.40063764613602
neutral,0.8029258510368706
neutral,0.6022626015471071
neutral,0.6043910898436797
congruent,0.5794461204699596
neutral,0.7399314361072808
neutral,0.45116171139807326
incongruent,0.8384250666462817
incongruent,0.4930247061275164
incongruent,0.8602211010026584
congruent,0.5870426149336819
neutral,0.6709651960557452
congruent,1.1142444345449163
incongruent,0.8443881127140086
incongruent,0.8665870423720567
congruent,0.39817639127365423
incongruent,1.0939463102362106
incongruent,1.0086393964826914
incongruent,0.6429981785680725
neutral,0.42957139362605906
congruent,0.5359625059295345
incongruent,1.0134538286085388
neutral,0.2821925680915479
neutral,0.35048083552335413
incongruent,1.183165156662944
neutral,0.7924186135733517
congruent,0.8464246624812221
congruent,0.3156337436925829
congruent,0.480240690138251
neutral,0.7726788413283733
congruent,0.6679137287088585
incongruent,0.7412145909144636
incongruent,0.7066162928014436
congruent,0.7211112493346962
incongruent,1.079642870724865
neutral,0.372124278016913
congruent,0.634279066551735
congruent,0.983498840315211
neutral,1.0405454134554941
neutral,0.6493245727602276
neutral,0.49292854570771283
neutral,0.87228840771434
incongruent,1.0745039067156668
neutral,0.9081602026974565
congruent,0.7427998925582137
neutral,0.9969237912069495
neutral,0.9998330068337089
congruent,0.7290730072601074
congruent,0.3095809807665561
congruent,0.580432787918986
congruent,0.7693053480267392
incongruent,0.8182440888348345
neutral,0.486229645743395
congruent,0.5951799885689716
neutral,0.8444533043113845
neutral,0.500059283167012
neutral,0.7854726213290372
incongruent,0.6332918423585338
congruent,0.6545513518019482
incongruent,0.751603045205333
congruent,0.6325901363287924
neutral,0.6582629444056756
congruent,0.880716311496901
congruent,0.595878601509215
congruent,0.5943996886555982
incongruent,0.8829046309528283
neutral,0.7755817049035947
congruent,0.9152397267266212
congruent,0.9767732006978762
incongruent,0.6563089884925717
neutral,1.2941366655643576
incongruent,0.9658369275523964
neutral,0.8071434081520645
neutral,0.8666583887241806
incongruent,0.9088718298740084
neutral,0.44211114267703355
incongruent,0.8147929538581059
congruent,0.9318789623586987
incongruent,0.3654420148639303
congruent,0.6333890613202972
neutral,0.8031580484428755
neutral,0.8927856123668164
incongruent,0.9186181950431029
congruent,0.7477976462574759
neutral,0.6807861767645456
neutral,0.6508987154425973
incongruent,0.543449137922862
neutral,0.8665496428543598
incongruent,0.6474106684558482
incongruent,0.5127768306566954
congruent,0.8948129239013277
congruent,0.8326774286654833
neutral,0.40210786921783936
incongruent,0.752705434401487
congruent,0.5077739708016747
incongruent,0.8587142819381401
incongruent,0.6187310078167324
neutral,0.3609860921208642
congruent,0.7446244178187049
congruent,0.7363666302195288
neutral,0.4219569034046869
congruent,0.8096424013138775
incongruent,0.5177966744964491
neutral,0.5357793631277469
neutral,0.6122615369426592
neutral,0.9233953871375343
neutral,0.46674492546725344
neutral,0.7523688506928169
neutral,0.41636243304818255
incongruent,0.17004975172471998
neutral,0.2123830504537619
congruent,0.5725871164542546
neutral,0.8550548812808487
neutral,0.6765291519858775
neutral,0.5653591636732755
congruent,0.9439186787103973
congruent,0.6860176503244437
neutral,0.631132300207994
congruent,0.8034366597420292
neutral,0.7305694554473257
congruent,0.6463941607996752
incongruent,1.2334046579959084
congruent,0.7746743023492273
neutral,1.041272665390856
congruent,0.7669229062030118
neutral,1.0053480930737653
neutral,0.6481938095827405
congruent,0.6330002382231725
neutral,0.864906823016027
neutral,0.6199291755825209
neutral,0.7259921961741357
congruent,0.6173818547564015
neutral,0.5956327848208806
congruent,0.6275458057621544
incongruent,0.9261789720008228
incongruent,1.0706996898522139
neutral,1.0499407287265208
congruent,0.4246662447727947
incongruent,0.750897649280146
incongruent,0.708030159675402
neutral,0.5555106469745282
congruent,0.533626591215254
congruent,0.4385656118685106
congruent,0.8095866462231667
neutral,0.5172926438708597
incongruent,0.9117626903847589
incongruent,0.7414633334013563
neutral,0.670440237447783
congruent,0.7132070203738524
incongruent,1.0202869305827489
incongruent,0.6323986174073372
congruent,0.7659728714039441
congruent,1.1241597021391023
congruent,0.91105394504713
incongruent,0.9631096985612192
incongruent,1.2850751383825554
incongruent,0.8273138345010596
neutral,0.5549252008898571
incongruent,0.9299159218486137
congruent,0.6706274633353488
incongruent,0.8827908402470385
congruent,0.46716642210004933
incongruent,0.7674630182758008
neutral,0.6965919485856354
incongruent,0.4470604837091596
neutral,0.7505460149217268
congruent,0.308784638657568
congruent,0.7594941782782141
neutral,0.5828032661195556
neutral,0.4224610229987635
incongruent,0.6166193076207067
neutral,0.7799103318596085
incongruent,0.8164832426044533
congruent,0.42911760357723516
congruent,0.6072101804195107
neutral,0.5727123398433707
neutral,0.6767263203326118
neutral,0.7617925481995235
incongruent,0.5807178255773462
congruent,0.2065133285683864
neutral,0.8254353953134108
neutral,0.35280672554576603
neutral,0.8886596709314869
neutral,0.24953226592045205
neutral,0.8077319226980004
incongruent,0.7437381653421545
neutral,0.7590883518281022
congruent,0.9342989070707179
incongruent,0.5951111112122922
neutral,0.6250927957488791
neutral,0.3444678911446791
incongruent,0.960615488197818
neutral,0.7830139408321908
congruent,0.6007426139203362
neutral,1.039085712429789
neutral,0.7554029637333373
congruent,0.8682663930227077
incongruent,0.5940830729603973
incongruent,0.7011376116433684
incongruent,0.4520529627046356
congruent,0.5456819178697468
congruent,0.5148241497761467
incongruent,0.553137389581136
congruent,0.534095108000591
incongruent,0.976259732043007
incongruent,0.5067886327233921
congruent,0.7838668681123482
congruent,0.7695337037814745
congruent,0.7426691060823034
incongruent,1.0264409380387005
congruent,0.16667022786601648
incongruent,0.45717536720452484
incongruent,0.5191859890891561
congruent,0.7749503732632727
neutral,0.7858774509157669
congruent,0.6301328888485923
congruent,0.7261839808973297
neutral,0.7748718709035533
congruent,0.33957141991631606
neutral,0.31320504582823594
congruent,0.2629067818842064
incongruent,0.7108756207318558
neutral,1.124099608732364
congruent,1.0148352199599366
neutral,0.1151913614081903
congruent,0.6882664686542163
congruent,0.8319510878020362
neutral,0.5410988212659804
congruent,0.6030440066787193
congruent,0.8931723147875822
neutral,0.6870149064170583
incongruent,0.5227605716072392
incongruent,0.5183936177652523
neutral,0.4001632494966261
incongruent,0.8834549537815913
neutral,0.8146024504918651
incongruent,0.8064823077507433
neutral,0.5069854816392262
congruent,0.5808460646203684
neutral,0.59472528887584
congruent,0.752906632545046
incongruent,0.7953999183846785
incongruent,0.8881033766728953
congruent,0.21887318118147353
incongruent,0.9656422417770343
congruent,0.3717403614138855
incongruent,1.0677325779776035
neutral,1.1399827630916237
incongruent,0.34944735012282463
incongruent,1.0059020980017284
congruent,0.510802496990297
neutral,0.80683312998602
neutral,0.717532374490266
neutral,0.411858797569171
neutral,0.7133946255281833
neutral,0.6221409286199004
neutral,0.4270906340468847
congruent,0.4670205306102675
neutral,1.0358700984505256
incongruent,0.7740630238697
neutral,0.9085491405308577
congruent,0.8184951539517931
congruent,0.5377481824090785
neutral,0.9061040548987311
neutral,0.681363179864118
neutral,0.9225110732302761
neutral,0.7340687682431648
neutral,0.29474929621206725
incongruent,0.44049815424594624
incongruent,0.6843671543551064
incongruent,0.7240262245969049
neutral,0.6994266457146654
congruent,0.6668919321200509
neutral,0.9362840425668078
incongruent,1.0761266797450884
incongruent,0.5924570288921268
neutral,0.5977897921028997
neutral,0.7072984588412716
incongruent,0.7809859095845337
incongruent,0.7265180660502791
incongruent,1.0334521260735479
neutral,0.6435747498184237
congruent,0.7321589624645094
incongruent,0.5279988775909895
incongruent,0.7259287234918936
congruent,0.89056900181516
incongruent,0.865786622455017
incongruent,1.3480456860053072
neutral,0.7900376835844299
congruent,0.7808233804751935
incongruent,0.6990235330672498
incongruent,0.5924145432439569
incongruent,0.5879200891770854
neutral,0.6386514504756832
incongruent,0.8245004592181917
congruent,0.5213627651669634
congruent,0.49230835986518307
congruent,0.4425117523075659
congruent,0.5956679407162022
incongruent,1.0281946599499385
incongruent,1.1590410978822672
incongruent,1.0235120233819428
neutral,0.5011667728900303
incongruent,0.5751941183336381
congruent,0.7427301956115054
incongruent,1.0594243876207912
incongruent,0.7823085070155452
neutral,0.43834247275285915
neutral,0.7484039944108736
congruent,0.7094749103637608
congruent,0.8218828284179057
congruent,0.5370103139745828
incongruent,0.9721107645745265
neutral,0.8700121460303837
neutral,0.43281611985883095
incongruent,0.9328890606388209
incongruent,0.6775162381328934
congruent,0.31272703959352766
neutral,0.5712614143015728
neutral,0.2828522655851373
neutral,0.7715267968767832
incongruent,0.6908380428221548
congruent,0.8007035679836229
congruent,0.6084146710165457
congruent,1.2719899311592826
neutral,1.1837544567395692
neutral,0.49138052633371465
congruent,0.524353289107184
congruent,0.8407994259149673
incongruent,0.6465125844792468
congruent,0.7572671529832944
neutral,0.6166850989467312
congruent,1.1190959461374308
incongruent,0.9901231523840526
congruent,0.76653737132846
neutral,0.6406280329084184
congruent,0.6009998505355265
incongruent,0.8382683022523143
neutral,0.7463112599916603
neutral,0.9246744033212604
neutral,0.42201397173725874
incongruent,0.8541556792433961
incongruent,0.6039315819840603
neutral,0.3378466831048938
congruent,0.7757354326674936
incongruent,1.1154271547484516
incongruent,0.5736038956578596
neutral,0.7795208312502383
neutral,0.8753700658510941
congruent,0.7866424018560885
congruent,0.6218182883513216
neutral,0.7396571720369529
incongruent,0.8996820538225643
congruent,0.8949897455831199
neutral,0.7114008243038861
congruent,0.22749856424790965
incongruent,0.28200574129944167
neutral,0.559116384640689
incongruent,1.0961087538133958
congruent,0.8170319137358701
congruent,0.6003497267650209
incongruent,1.0024164982974146
neutral,0.6088166629185412
neutral,0.2786699604437026
incongruent,0.448747082280642
congruent,0.5420767140979863
incongruent,0.9956546913949139
congruent,0.4364233417240102
neutral,0.14268422818348278
neutral,0.6064257754162976
neutral,0.6139623581431873
incongruent,0.7664970944098766
congruent,0.6154349996293994
congruent,0.6275455621171646
incongruent,0.5822309419172079
congruent,0.7060776122689542
congruent,0.9061323331992324
incongruent,0.514631062740145
congruent,0.30410637321544076
incongruent,0.6472576669484206
congruent,0.11847463521349977
neutral,0.6457376010509607
congruent,0.7897535514427723
incongruent,0.8581980248089188
incongruent,0.8446964164290722
neutral,0.7940621712882926
congruent,0.8553783226069894
congruent,0.4357269458707165
congruent,0.8156957434260739
neutral,0.46082639104365725
incongruent,1.285656758979643
congruent,0.7447232713571137
congruent,0.8657574581978806
congruent,1.0429600593214066
neutral,0.6491655716112388
neutral,0.900545591510679
congruent,0.7224802664825736
neutral,1.006491623215227
neutral,0.9700232569251124
neutral,0.7531512960325492
congruent,0.5772898354520702
congruent,0.9048026134206222
congruent,0.5102882514250999
neutral,0.5532908660879874
congruent,0.6834304362760354
congruent,0.5691166481738111
congruent,0.7953118976701941
neutral,1.084687159658292
incongruent,0.7720320820750403
congruent,0.9356605131887565
neutral,0.8108453149285003
congruent,0.8481314913071896
incongruent,0.7593445068727659
incongruent,0.7519046236288603
incongruent,0.5853088145022894
incongruent,0.8341195181503132
incongruent,0.31072575433555805
incongruent,1.1000770492533876
congruent,0.6384985740041947
congruent,1.106906328092204
congruent,0.5781015054428805
neutral,0.8061539093245979
incongruent,0.7984480502093949
congruent,0.7280869536227594
neutral,0.8682940992357128
neutral,0.5233369285687735
incongruent,1.2226578696938974
incongruent,1.027786082206164
incongruent,0.7502522205426136
neutral,0.9057230417762349
neutral,0.49745309744762234
incongruent,1.0788598922260084
neutral,0.9768765486532283
neutral,0.3125641308029458
neutral,0.6772624059229037
incongruent,0.5760248741446164
neutral,0.3581963239444862
incongruent,0.6244462057292871
congruent,0.5130041656843587
incongruent,0.49535195385935693
incongruent,0.6972597047511417
neutral,0.4975224230810524
neutral,0.7849720085429198
congruent,0.7084238311977782
congruent,0.4086589323902906
congruent,0.7129356938623599
congruent,0.8631183498694115
neutral,0.9836597539804618
congruent,0.604471585716266
congruent,0.16300765718623322
neutral,0.6261899368330374
neutral,0.7595500922568728
incongruent,1.0255064444242916
neutral,0.49327718717826785
incongruent,0.7725033779029522
congruent,0.32106956726802227
congruent,0.8288485745828285
incongruent,0.7277776452403538
incongruent,1.1776319353897706
congruent,0.8667599184110578
incongruent,0.7915442070695288
neutral,0.7261620842532666
congruent,0.6465896182616533
congruent,0.37294411535835986
incongruent,0.9163764508889797
neutral,0.345825588370457
incongruent,1.0823634226146222
congruent,0.5328907947813617
incongruent,0.9449188243311584
congruent,0.4630907464737754
congruent,1.3835210503385662
neutral,1.192982980814258
incongruent,1.0342699629982284
congruent,0.3592687042807792
incongruent,0.8590944272854741
incongruent,0.9306167349898382
incongruent,0.4646667998390132
congruent,0.6628868969592456
neutral,0.497152475682724
congruent,0.7317283485919748
incongruent,0.36566476645017393
neutral,0.6531714906863808
incongruent,0.8308166975417095
congruent,0.8204149781197331
neutral,0.6073173899098369
neutral,0.7923881541116056
congruent,1.051729909461135
incongruent,0.8639948976471326
neutral,1.109745135786535
incongruent,0.34671142154478773
congruent,1.3278788975171087
neutral,0.7272594425292807
neutral,0.47693581933569945
neutral,0.6780077615478598
congruent,0.9781541012435488
incongruent,1.0815142065407126
neutral,1.0289749137199244
congruent,0.4311580328255259
incongruent,0.8768019664224371
neutral,0.691608695253409
incongruent,0.7488153884676689
incongruent,0.8766740925458464
incongruent,0.7114728980540187
neutral,0.5756697638041289
incongruent,0.6148487532477812
incongruent,0.6722783619639631
congruent,0.4561673496694043
congruent,1.1238937795074053
neutral,0.5547359915217197
congruent,1.2820391717919264
congruent,0.9368749334329989
incongruent,0.6548874113949825
neutral,0.4488432088340677
congruent,0.1991157233545499
neutral,0.12824327704770663
neutral,0.9644092296930908
incongruent,0.7857406384830827
neutral,0.7845337418278963
neutral,0.6604136039764291
congruent,0.7016588750850137
neutral,0.9865032323223071
incongruent,0.8651239134457435
incongruent,0.7875939602032899
congruent,0.3839189242300087
neutral,0.7683863495201986
incongruent,0.9521744111731628
incongruent,0.5964372606776965
neutral,0.8003511244683715
neutral,0.5310061012031023
neutral,0.7696563270350001
neutral,1.1653229857433371
neutral,0.5347536044388654
congruent,0.6570934266278569
congruent,0.6990020633753822
incongruent,0.7552388880825137
neutral,0.7762322842219181
incongruent,1.056175456238701
incongruent,0.9558423600165302
congruent,0.7344699364998075
congruent,0.3690141585422431
congruent,0.4080062763299469
incongruent,0.7732145613178825
incongruent,0.5800554931149751
incongruent,0.9472990699793461
incongruent,0.7011217332677602
congruent,0.6056951796598847
congruent,0.4476042955440953
congruent,0.42123352929717506
incongruent,0.7975410851306524
incongruent,0.8857176671118134
neutral,0.6211270859578935
incongruent,0.8863518389920292
congruent,0.7912249042121756
congruent,0.29751621011446905
congruent,0.4169884402967241
incongruent,0.8627042877521586
congruent,0.9453630441488348
incongruent,0.49393460439899606
congruent,0.8843308735697292
congruent,0.4133305156566759
incongruent,-0.1462708554050473
congruent,0.7677740342924577
incongruent,0.6328165557649419
incongruent,0.7628713319921352
neutral,0.8718394547811328
congruent,0.6601193840864557
neutral,0.6260485401163854
congruent,0.7170142370308958
neutral,0.8553166058012059
neutral,0.6080789477747226
neutral,0.5130025935092467
incongruent,0.5570450189237213
congruent,1.0515210571591558
incongruent,0.570384429239542
incongruent,0.7832049043446155
neutral,0.42993971998826297
congruent,0.7073472736629889
incongruent,0.7327262984720956
congruent,0.8121264405269046
neutral,0.7154490656459788
incongruent,0.5417315697485076
neutral,0.43667156275505903
congruent,0.47502840175416083
congruent,0.8112396100283356
neutral,0.6225473501852969
congruent,0.9034226657059701
incongruent,0.6242191074991277
incongruent,0.5454986050722801
congruent,0.697509761181961
congruent,0.749459482603038
congruent,0.6750156394515485
neutral,0.3621694207800537
neutral,0.5709510950438741
incongruent,0.3985218429590061
incongruent,0.7566162719079065
incongruent,1.0382855066129153
incongruent,0.46674682162539594
incongruent,0.4841960768625922
incongruent,0.6796951319743255
congruent,0.46041409380559517
neutral,0.8836831847452831
neutral,0.1013139380720801
congruent,0.961720914217542
neutral,0.5898221720608634
neutral,0.7894323647527637
neutral,0.2056201476605146
congruent,0.55237301997176
congruent,0.6491445508191133
neutral,0.595573321780119
neutral,0.35739566923332183
neutral,0.3977974107052562
neutral,0.5948829829798499
congruent,0.6740669954500369
incongruent,0.6407511585573278
congruent,0.6589911469075569
neutral,0.3772978068309135
incongruent,0.32193865185768206
incongruent,1.2639016270230712
neutral,0.5148576343810528
congruent,1.0264713562261814
incongruent,0.5080357133234947
neutral,0.5237125296819718
incongruent,0.5813975337897868
neutral,0.41336349683747003
neutral,1.0429787806021618
congruent,0.6813456864511833
incongruent,0.3332971793959523
neutral,1.0425314234579683
congruent,0.5164574364136765
incongruent,0.5214312647600984
congruent,0.8730969379158284
congruent,0.6100437113399632
incongruent,0.852191200246406
neutral,0.28509685527684026
congruent,0.7462785535202309
incongruent,0.8278943615840969
incongruent,0.5687441613933736
neutral,0.5740988217788852
incongruent,0.9124258359667046
congruent,0.5300888835985921
incongruent,0.34297255786379416
incongruent,0.37386864064509073
neutral,0.4929691766088331
incongruent,0.7014076432939687
incongruent,0.732119771008064
neutral,0.7805599491433313
incongruent,0.7096079078408191
incongruent,0.7107362713276655
congruent,0.6396337532318538
congruent,0.741929613636243
incongruent,1.0959726358794202
incongruent,0.9976104948574552
incongruent,0.8683994996006918
congruent,0.7025449499185734
congruent,0.6658058955329188
neutral,0.9834391737333756
congruent,0.49699119659903823
congruent,1.0998944370131134
neutral,0.7802535548208591
incongruent,0.29626863130298325
incongruent,0.7471871081122166
incongruent,0.908194310251614
incongruent,1.1101684204011024
incongruent,0.5814231183185371
congruent,0.7842450119110825
congruent,0.8831873401393626
incongruent,0.5412312598364988
congruent,0.9187245898535865
neutral,0.34615311554261524
congruent,1.1077004876490155
neutral,0.7295553874951364
congruent,0.8346792784839505
incongruent,0.40311973729762574
neutral,0.659502934670798
neutral,1.0478784050275958
neutral,0.8346739546401292
congruent,0.7283701715777356
neutral,0.4649741199422388
congruent,0.8108982952699032
neutral,0.8167377875341466
neutral,0.6362085022858145
incongruent,0.8631000799701148
incongruent,0.6060230592224938
neutral,0.8896316239643324
congruent,0.746584244311238
neutral,0.8880968006462058
congruent,0.5022581167289257
neutral,0.9951185807125986
congruent,0.7934173856554495
incongruent,1.1262062321633792
congruent,0.44989362454466386
neutral,0.5741425642598911
neutral,0.7939187562565275
